鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
三重區,建物,新北市三重區重新路四段61~90號,0.0,商,,,1080319,土地0建物1車位0,六層,23,辦公商業大樓,商業用,鋼筋混凝土造,0851017,48.019999999999996,0,0,0,無,有,有,15000,312,,0.0,0,,RPRPMLQLLHOFFGF76CC
蘆洲區,建物,新北市蘆洲區三民路331~360號,0.0,其他,,,1080304,土地0建物1車位1,十二層,21,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040409,175.98000000000002,3,2,2,有,有,有,41000,233,坡道平面,26.99,0,租金含管理費,RPXQMLQLLHOFFGF47CC
三重區,建物,新北市三重區集英路31~60號,0.0,住,,,1080305,土地0建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951228,110.5,2,2,1,有,有,有,27500,249,升降平面,23.87,0,租金含管理費,RPORMLQLLHOFFGF66CC
三重區,建物,新北市三重區自強路四段3巷1~30號,0.0,工,,,1080305,土地0建物1車位0,四層,5,其他,工業用,鋼筋混凝土造,0750923,105.64,3,2,2,有,無,有,15500,147,,0.0,0,,RPPRMLQLLHOFFGF76CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段241~270號,8.44,住,,,1080322,土地1建物1車位1,二十四層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,93.39,2,2,1,有,有,無,11000,118,坡道平面,30.84,0,,RPPNMLQLLHOFFEF78CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段211~240號,8.48,住,,,1080325,土地1建物1車位1,六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,93.85,2,2,1,有,有,無,12000,128,坡道平面,30.84,0,,RPRNMLQLLHOFFEF98CC
淡水區,房地(土地+建物),新北市淡水區崁頂三路61~90號,11.29,住,,,1080323,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060705,93.44999999999999,2,2,1,有,無,有,21000,225,,0.0,0,,RPSNMLQLLHOFFEF09CC
淡水區,建物,新北市淡水區仁愛街20巷1~30號,0.0,,,,1080304,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681212,111.55,0,0,0,無,無,無,20000,179,,0.0,0,,RPTNMLQLLHOFFEF56CC
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段211~240號,18.1,住,,,1080322,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060220,129.8,2,2,1,有,有,無,19000,146,坡道平面,31.8,0,租期屆滿遷出時，乙方應將房屋恢復原狀，若房屋受損，則由押金內扣除;另傢俱什物等，應全部清除完竣若有留置務不搬者，應視為廢物論任憑甲方處理，以上若未履行倘押金不足支付時應另附清除整理及房屋維修費用，乙方絕不異議。,RPTOMLQLLHOFFEF66CC
淡水區,房地(土地+建物),新北市淡水區沙崙路1~30號,12.26,住,,,1080313,土地1建物1車位0,十九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840523,160.98,3,2,2,有,有,有,19000,118,,0.0,0,,RPUOMLQLLHOFFEF76CC
淡水區,建物,新北市淡水區自立路1~30號,0.0,商,,,1080305,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831108,106.44,3,2,2,有,有,有,20000,188,,0.0,0,租金含管理費,RPRVMLQLLHOFFEF17CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段181~210號,10.34,商,,,1080323,土地1建物1車位1,二十七層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,118.28,3,2,2,有,有,有,22700,192,坡道平面,30.47,0,,RPVQMLRLLHOFFEF17CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段211~240號,8.31,商,,,1080325,土地1建物1車位1,十三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,93.58,2,1,1,有,有,有,15000,160,坡道機械,15.42,0,,RPWQMLRLLHOFFEF27CC
八里區,房地(土地+建物),新北市八里區商港路1~30號,15.78,住,,,1080301,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840121,89.25,3,2,2,有,無,有,14500,162,,0.0,0,,RPVRMLRLLHOFFEF27CC
三重區,建物,新北市三重區重新路一段121~150號,0.0,其他,,,1080310,土地0建物1車位0,十二層,27,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011220,98.52,2,2,1,有,有,有,27000,274,,0.0,0,,RPOQMLRLLHOFFGF66CC
板橋區,建物,新北市板橋區華江一路151~180號,0.0,商,,,1080320,土地0建物1車位1,十二層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227,90.39,2,2,1,有,有,無,21500,238,坡道平面,22.06,0,每月租金為新台幣貳萬壹仟伍佰元整內含管理費、車位管理費及車位清潔費。,RPSPMLRLLHOFFAF98CC
土城區,建物,新北市土城區民權街1~30號,0.0,工,,,1080305,土地0建物1車位0,一層,3,廠辦,工業用,鋼筋混凝土造,0690908,905.63,0,0,0,無,無,無,325000,359,,0.0,0,有民情風俗因素之交易。;,RPRRMLRLLHOFFAF09CC
板橋區,建物,新北市板橋區南雅南路二段121~150號,0.0,住,,,1080309,土地0建物0車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000602,119.78,2,2,2,有,有,有,28000,234,,0.0,0,部分承租，公設面積無法分算，租金含管理費,RPRTMLRLLHOFFAF66CC
汐止區,建物,新北市汐止區復興路12巷1~30號,121.0,商,,,1080301,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740212,93.98,3,2,1,有,無,有,17000,181,,0.0,0,,RPXNMLRLLHOFFDF96CC
汐止區,房地(土地+建物),新北市汐止區新昌路31~60號,7.4,住,,,1080320,土地1建物1車位0,一層,5,店面(店鋪),見其他登記事項,見其他登記事項,1060818,36.79,0,0,0,無,無,無,12000,326,,0.0,0,,RPROMLRLLHOFFDF09CC
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段331~360號,16.97,商,,,1080306,土地2建物1車位1,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960817,175.3,2,2,2,有,有,有,27000,154,坡道平面,34.76,0,,RPPOMLRLLHOFFBF68CC
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段361~390號,11.68,商,,,1080316,土地2建物1車位1,十八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960817,128.42000000000002,1,2,1,有,有,無,18000,140,坡道平面,34.76,0,,RPQOMLRLLHOFFBF78CC
新莊區,建物,新北市新莊區後港一路91~120號,0.0,住,,,1080309,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840102,67.19,2,1,1,有,有,有,14000,208,,0.0,0,,RPPRMLRLLHOFFBF98CC
中和區,建物,新北市中和區捷運路31~60號,0.0,其他,,,1080320,土地0建物1車位1,四層,19,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000415,175.38,4,1,2,有,有,有,33238,190,坡道機械,0.0,0,,RPSNMLRLLHOFFHF86CC
中和區,建物,新北市中和區中原六街31~60號,0.0,住,,,1080325,土地0建物1車位0,一層,23,店面(店鋪),見其他登記事項,見其他登記事項,1021227,112.86,0,0,0,無,有,無,36500,323,,0.0,0,每月租金新台幣36500元整含管理費，不含稅及二代健保補充保費,RPVNMLRLLHOFFHF17CC
中和區,建物,新北市中和區建八路152巷1~30號,0.0,工,,,1080302,土地0建物1車位0,見其他登記事項,3,廠辦,見其他登記事項,鋼筋混凝土造,0750428,328.2,0,0,0,無,無,無,48000,146,,0.0,0,有民情風俗因素之交易。;,RPXOMLRLLHOFFHF47CC
永和區,車位,新北市永和區博愛街1~30號,0.0,,,,1080116,土地0建物0車位1,,,其他,,,,18.69,0,0,0,有,無,無,3100,,升降機械,18.69,3100,,RPPPMLRLLHOFFHF76CC
中和區,建物,新北市中和區景平路241~270號,0.0,住,,,1080309,土地0建物1車位0,七層,34,套房(1房1廳1衛),住家用,見其他登記事項,0890529,55.95,1,1,1,有,有,有,14500,259,,0.0,0,租金含管理費,RPPQMLRLLHOFFHF86CC
中和區,建物,新北市中和區中興街202巷1~30號,0.0,住,,,1080310,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841117,92.21000000000001,2,2,1,有,有,有,25000,271,,0.0,0,租金含管理費,RPQQMLRLLHOFFHF96CC
永和區,建物,新北市永和區永貞路391~420號,0.0,住,,,1080310,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880507,85.75,2,2,1,有,有,有,22000,257,,0.0,0,,RPSQMLRLLHOFFHF17CC
中和區,建物,新北市中和區連城路139巷31~60號,0.0,住,,,1080310,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640410,65.72,3,2,1,有,無,有,20000,304,,0.0,0,,RPVQMLRLLHOFFHF47CC
三峽區,建物,新北市三峽區學成路271~300號,0.0,住,,,1080325,土地0建物1車位1,十六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951117,126.35,2,1,1,有,有,有,18000,142,坡道平面,36.74,0,,RPSOMLRLLHOFFIF07CC
三峽區,建物,新北市三峽區學勤路181~210號,0.0,商,,,1080311,土地0建物0車位0,八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960727,117.72999999999999,2,2,2,有,有,有,15000,127,,0.0,0,部分承租，公設面積無法分算，租金含管理費,RPRNMLSLLHOFFIF96CC
三峽區,建物,新北市三峽區大學路31~60號,0.0,住,,,1080327,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941017,75.41,2,1,1,有,有,有,17000,225,,0.0,0,,RPUNMLSLLHOFFIF27CC
中和區,建物,新北市中和區中山路二段241~270號,0.0,住,,,1080311,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780606,144.4,4,2,2,有,有,有,28000,194,,0.0,0,,RPPNMLSLLHOFFHF66CC
中和區,建物,新北市中和區景平路545巷1弄1~30號,0.0,住,,,1080327,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680607,85.12,3,2,1,有,無,有,15120,178,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為16800，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為15120。,RPPOMLSLLHOFFHF76CC
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段391~420號,7.36,住,,,1080319,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010827,37.84,3,2,2,有,有,有,15000,396,坡道平面,0.0,0,,RPXOMLSLLHOFFEF47EC
林口區,房地(土地+建物)+車位,新北市林口區民有街1~30號,24.81,商,,,1080324,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990128,221.24,4,2,2,有,有,有,42000,190,坡道平面,17.81,0,管理費3069元/每月,RPVPMLSLLHOFFBF86CC
林口區,房地(土地+建物),新北市林口區文化二路一段361~390號,53.21,住,,,1080306,土地1建物1車位0,一層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0781127,261.53000000000003,8,0,0,無,有,無,100000,382,,0.0,0,,RPORMLSLLHOFFBF98CC
汐止區,建物,新北市汐止區樟樹二路91~120號,0.0,住,,,1080310,土地0建物1車位1,九層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050810,106.16,2,2,1,有,有,有,22200,209,坡道平面,23.03,0,,RPUNMLSLLHOFFDF76CC
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路一段61~90號,119.95,工,,,1080318,土地1建物1車位5,十五層,20,廠辦,工商用,鋼造,0830330,849.52,0,0,0,無,有,無,128490,151,坡道平面,157.5,0,,RPVNMLSLLHOFFDF86CC
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路一段61~90號,23.99,工,,,1080319,土地1建物1車位2,十三層,21,廠辦,工商用,鋼造,0830330,370.66,0,0,0,無,有,有,56065,151,坡道平面,63.0,0,,RPWNMLSLLHOFFDF96CC
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路一段61~90號,17.45,工,,,1080325,土地1建物1車位2,九層,20,廠辦,工商用,鋼造,0830330,289.92,0,0,0,無,有,無,48000,166,坡道平面,63.0,0,,RPOOMLSLLHOFFDF88CC
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路一段61~90號,185.38,工,,,1080326,土地4建物4車位10,四層,21,廠辦,工商用,鋼造,0830330,1468.99,0,0,0,無,有,有,222185,151,坡道平面,315.0,0,,RPQOMLSLLHOFFDF09CC
汐止區,房地(土地+建物),新北市汐止區大同路二段211~240號,0.0,住,,,1080325,土地2建物1車位0,十六層,17,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0850710,152.15,0,0,0,無,有,無,30000,197,,0.0,0,,RPVOMLSLLHOFFDF96CC
板橋區,建物,新北市板橋區北門街1~30號,70.0,商,,,1080306,土地0建物1車位0,全,3,透天厝,,加強磚造,,42.31,0,0,0,無,無,無,39000,922,,0.0,0,,RPUPMLSLLHOFFAF66CC
土城區,建物,新北市土城區學府路一段126巷61~90號,0.0,住,,,1080323,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840211,156.45999999999998,3,2,2,有,有,有,16200,104,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18000，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為16200。,RPXPMLSLLHOFFAF96CC
淡水區,建物,新北市淡水區英專路65巷1~30號,0.0,其他,,,1080310,土地0建物1車位0,三層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961026,57.9,1,1,1,有,有,有,12000,207,,0.0,0,租金含管理費,RPSNMLSLLHOFFEF66CC
淡水區,房地(土地+建物)+車位,新北市淡水區中正路二段31~60號,9.17,住,,,1080312,土地1建物1車位1,十六層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,114.61,2,1,1,有,有,有,23000,201,坡道機械,13.69,0,,RPSOMLSLLHOFFEF76CC
淡水區,房地(土地+建物)+車位,新北市淡水區義山路一段361~390號,19.58,住,,,1080305,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070713,109.35,2,2,1,有,有,有,20000,183,坡道平面,26.84,0,,RPTOMLSLLHOFFEF86CC
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路38巷1~30號,12.63,住,,,1080328,土地1建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,143.2,3,2,2,有,有,有,19000,133,坡道平面,0.0,0,,RPQNMLTLLHOFFEF56CC
淡水區,建物,新北市淡水區新市五路三段211~240號,0.0,商,,,1080306,土地0建物1車位1,二十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,152.32,3,2,2,有,有,有,15500,102,坡道平面,30.84,0,,RPWOMLTLLHOFFEF27CC
淡水區,房地(土地+建物),新北市淡水區民權路1~30號,6.69,工,,,1080323,土地1建物1車位0,十層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971223,63.42,0,0,0,無,有,有,17500,276,,0.0,0,,RPOPMLTLLHOFFEF56CC
淡水區,房地(土地+建物),新北市淡水區民權路1~30號,5.78,工,,,1080323,土地1建物1車位0,二層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971223,52.349999999999994,0,0,0,無,有,有,16500,315,,0.0,0,,RPPPMLTLLHOFFEF66CC
淡水區,房地(土地+建物),新北市淡水區民權路1~30號,6.69,工,,,1080315,土地1建物1車位0,九層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971223,63.42,0,0,0,無,有,有,18500,292,,0.0,0,,RPQPMLTLLHOFFEF76CC
淡水區,房地(土地+建物),新北市淡水區新春街151~180號,2.6,住,,,1080326,土地1建物1車位0,十一層,31,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0880811,41.6,1,0,1,有,有,有,8500,204,,0.0,0,,RPSPMLTLLHOFFEF96CC
板橋區,建物,新北市板橋區長安街178巷1~30號,0.0,住,,,1080311,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850130,86.2,3,2,2,有,無,有,18000,209,,0.0,0,,RPRQMLTLLHOFFAF56CC
土城區,建物,新北市土城區清水路85巷3弄1~30號,0.0,商,,,1080311,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701128,76.51,2,2,1,有,無,有,10000,131,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為11111，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為10000。,RPTRMLTLLHOFFAF86CC
永和區,建物,新北市永和區林森路121~150號,0.0,住,,,1080218,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000209,235.82,4,2,2,有,無,有,45000,191,坡道平面,27.4,0,,RPUNMLTLLHOFFHF27CC
中和區,房地(土地+建物)+車位,新北市中和區員山路481~510號,115.9,工,,,1080220,土地1建物2車位2,一層,8,廠辦,工業用,鋼筋混凝土造,0800103,574.3,0,0,0,無,有,無,180000,313,坡道平面,108.31,0,部份承租，原申報號碼：C1FH10802220023,RPOOMLTLLHOFFHF76CC
中和區,建物,新北市中和區景平路121~150號,0.0,住,,,1080208,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1020813,86.58,2,2,2,有,有,無,20000,231,,0.0,0,,RPXOMLTLLHOFFHF67CC
永和區,建物,新北市永和區新北市永和區永和路二段151~180號,0.0,其他,,,1080321,土地0建物1車位0,十七層,19,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000422,40.07,0,0,0,無,無,有,20000,499,,0.0,0,,RPPPMLTLLHOFFHF96CC
中和區,建物,新北市中和區景平路481~510號,0.0,住,,,1080302,土地0建物1車位0,十三層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0970501,64.63,0,0,0,無,有,無,19045,295,,0.0,0,,RPOQMLTLLHOFFHF96CC
永和區,建物,新北市永和區環河東路三段1~30號,0.0,住,,,1080124,土地0建物1車位0,十二層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920821,136.85,3,2,2,有,有,有,28000,205,,0.0,0,,RPWQMLTLLHOFFHF77CC
三峽區,建物,新北市三峽區大同路211~240號,0.0,住,,,1080328,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040511,100.31,2,1,1,有,有,有,19000,189,,0.0,0,,RPSPMLTLLHOFFIF37CC
淡水區,房地(土地+建物)+車位,新北市淡水區義山路一段361~390號,18.72,住,,,1080321,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070713,126.36,2,2,1,有,有,有,15000,119,坡道平面,26.84,0,,RPPNMLKMLHOFFEF28CC
淡水區,房地(土地+建物),新北市淡水區新市一路三段181~210號,14.55,住,,,1080327,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970609,86.81,2,1,1,有,有,有,13000,150,,0.0,0,,RPUOMLKMLHOFFEF88CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段271~300號,7.79,商,,,1080327,土地1建物1車位1,二十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,74.48,2,2,1,有,有,有,12000,161,坡道機械,15.23,0,,RPPPMLKMLHOFFEF48CC
淡水區,建物,新北市淡水區濱海路一段306巷60弄31~60號,0.0,住,,,1080325,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021,146.82999999999998,3,2,2,有,有,有,16000,109,,0.0,0,受債權債務關係影響之交易。;此為新北市社會住宅包租代管計劃之物件，評定市價租金為17778，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為16000。,RPPNMLLMLHOFFEF38CC
三芝區,建物,新北市三芝區三民街31~60號,0.0,住,,,1080326,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861117,155.84,3,2,2,有,有,有,9000,58,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為10000，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為9000。,RPQNMLLMLHOFFEF48CC
淡水區,建物,新北市淡水區沙崙路一段126巷61~90號,0.0,住,,,1080327,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816,112.16,3,2,1,有,有,有,15500,138,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17222，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為15500。,RPRNMLLMLHOFFEF58CC
淡水區,建物,新北市淡水區崁頂三路121~150號,0.0,住,,,1080325,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880525,139.58,2,2,2,有,有,有,15500,111,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17222，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為15500。,RPSNMLLMLHOFFEF68CC
淡水區,建物,新北市淡水區新市五路三段211~240號,0.0,其他,,,1080325,土地0建物1車位0,十層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,117.87,2,2,1,有,有,有,15000,127,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為16667，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為15000。,RPTNMLLMLHOFFEF78CC
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段1~30號,36.01,商,,,1080329,土地1建物1車位2,九層,30,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,0890418,380.08,0,0,0,無,有,有,57500,151,坡道平面,83.98,0,,RPVNMLLMLHOFFEF98CC
土城區,建物,新北市土城區學府路一段256巷4弄1~30號,0.0,住,,,1080326,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741016,80.79,3,2,1,有,無,有,11856,147,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為13173，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為11856。,RPQNMLLMLHOFFAF08CC
板橋區,建物,新北市板橋區漢生西路89巷3弄1~30號,0.0,住,,,1080312,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0601222,66.0,2,2,1,有,無,有,15000,227,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為16667，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額15000。,RPRNMLLMLHOFFAF18CC
板橋區,房地(土地+建物),新北市板橋區中正路89巷1~30號,30.25,住,,,1080316,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0621027,88.9,0,0,0,無,無,無,30000,337,,0.0,0,,RPSNMLLMLHOFFAF28CC
中和區,建物,新北市中和區景平路61~90號,0.0,住,,,1080327,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820323,95.03,3,1,2,有,有,有,15540,164,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17267，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為15540。,RPPNMLLMLHOFFHF68CC
永和區,建物,新北市永和區秀朗路二段191巷24弄1~30號,0.0,住,,,1080313,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650428,136.82,4,2,2,有,無,有,25000,183,,0.0,0,,RPROMLLJMHOFFHF78CC
三峽區,房地(土地+建物),新北市三峽區中正路一段271~300號,8.11,住,,,1080310,土地1建物1車位0,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811109,79.44,2,2,2,有,有,有,14000,176,,0.0,0,,RPSNMLLJMHOFFIF88CC
三峽區,房地(土地+建物),新北市三峽區大學路61~90號,5.88,住,,,1080315,土地1建物1車位0,三層,15,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1010608,36.63,1,0,1,有,有,有,10000,273,,0.0,0,,RPTNMLLJMHOFFIF98CC
三峽區,房地(土地+建物)+車位,新北市三峽區三樹路271~300號,18.31,住,,,1080320,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940609,139.58,3,2,2,有,有,有,20000,143,其他,18.9,0,,RPUNMLLJMHOFFIF09CC
樹林區,房地(土地+建物)+車位,新北市樹林區學成路541~570號,22.08,商,,,1080315,土地1建物1車位1,十三層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990823,223.56,4,2,2,有,有,有,32000,143,坡道平面,39.49,0,,RPVNMLLJMHOFFIF56CC
三峽區,房地(土地+建物),新北市三峽區白雞61~90號,209.0,,山坡地保育區,丙種建築用地,1080401,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,,157.34,0,0,0,無,無,有,13000,83,,0.0,0,,RPQOMLLJMHOFFIF78CC
三峽區,建物,新北市三峽區民生街27巷1~30號,0.0,住,,,1080326,土地0建物1車位0,二層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850401,23.21,1,0,1,有,有,有,4500,194,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為5000，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為4500。,RPTOMLLJMHOFFIF09CC
樹林區,房地(土地+建物),新北市樹林區樹德街1~30號,72.0,商,,,1080314,土地1建物1車位0,一層,2,店面(店鋪),見其他登記事項,加強磚造,0630902,90.31,0,0,0,無,無,無,43000,476,,0.0,0,,RPOPMLLJMHOFFIF68CC
汐止區,建物,新北市汐止區復興路1~30號,0.0,商,,,1080330,土地0建物1車位0,九層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961009,80.47,2,2,1,有,有,無,20000,249,,0.0,0,,RPQOMLLJMHOFFDF28CC
汐止區,建物,新北市汐止區龍安路28巷1~30號,0.0,商,,,1080330,土地0建物1車位0,十七層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860703,75.96,2,2,1,有,有,有,20000,263,,0.0,0,,RPROMLLJMHOFFDF38CC
汐止區,建物,新北市汐止區復興路31~60號,0.0,住,,,1080331,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0940401,110.54,3,2,2,有,無,無,15000,136,,0.0,0,,RPSOMLLJMHOFFDF48CC
新莊區,建物,新北市新莊區成功街1~30號,0.0,住,,,1080313,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690514,87.95,2,2,1,有,無,有,12000,136,,0.0,0,,RPPPMLLJMHOFFBF08CC
